3580:17,508,61,616,364,780,518,654,1276,8
3593:29,1578,17,616,58,495,15,508,654,364
3599:564,70,76,81,654,15,1023,17,140,245
3609:302,29,17,402,654,45,356,495,15,76
3610:508,1102,94,402,138,17,521,8,873,2583
3613:17,76,81,2139,226,236,901,931,2048,8
3628:17,302,238,542,58,616,409,650,861,62
3656:32,29,495,1023,542,554,616,654,17,209
3657:58,289,554,1804,101,495,354,17,616,1476
3663:58,356,1332,1804,194,363,66,73,162,301
3674:58,690,518,101,861,554,1804,84,5575,1102
3684:2128,80992,109728,104197,33031,568,3460,88545,23054,1046
3685:1790,70,1435,76,81,17,508,3407,4194,616
3686:15499,9216,11777,3599,8211,24608,38443,58417,15417,88124
3692:17,84,101,289,1102,654,239,616,285,302
3694:17,736,8,302,84,32,76,370,518,616
3701:58,101,61,554,302,616,654,1804,8,1762
3702:4171,8,17,302,32,518,564,1099,2121,10617
3717:508,94,496,861,1023,1126,84,356,17,61
3721:616,861,94,495,692,45,239,1424,58,61
3728:654,1344,58,76,74038,81,508,650,698,1023
3735:94,32,101,554,289,861,999,1535,29,194
3736:94,131,1187,496,1119,1382,48,472,616,1451
3737:654,302,616,1001,29,58,8,239,289,650
3751:245,32,999,29,654,17,616,1550,58,86
3752:17,302,8,58,542,616,354,76,361,650
3800:61,32,1023,654,302,103,496,1102,5117,493
3811:1337,5319,35817,3243,4040,12294,46142,76,10180,39399
3820:17,449,58,495,15,616,650,30,66,194
3840:1102,58,495,654,1762,616,650,1476,1023,138
3846:654,302,162,1140,861,1424,1023,17,61,493
3849:58,616,1832,495,650,94,546,518,736,2166
3850:29,58,97,616,654,518,15,495,76,138
3857:1102,654,58,239,302,901,1023,29,616,6
3859:17,616,58,508,554,289,1804,3730,15,70
3862:542,787,17,518,944,61,402,472,812,58
3888:1410,564,17,3977,8,15,508,76,302,363
3911:616,17,302,58,654,1550,518,15,224,238
3921:1749,81,731,138,780,986,4048,70,262,7211
3929:15,58,302,616,236,542,61,654,650,138
3930:1511,654,2200,354,2548,61,472,7910,15,17
3934:6823,29058,31149,115001,17084,33373,102873,59650,71178,120727
3947:1023,327,616,834,901,61,245,508,931,1126
3950:302,289,554,101,861,1804,45,394,1476,530
3962:654,45,94,690,2030,17,2185,616,1196,1239
3974:8694,7008,4797,601,1467,2268,47366,17,94,353
3975:302,29,1535,2172,642,4181,17,58,490,542
3988:81,780,3309,5117,226,500,986,70,542,17
4001:
4006:245,94,17,508,616,654,8,32,354,394
4007:81,17,226,986,70,301,76,94,363,4542
4008:17,508,931,32,616,76,650,1023,2583,8
4009:302,327,211,542,17,29,616,4025,1405,1987
4028:81,3423,780,8511,7211,226,508,1888,5767,17
4031:17,1382,245,302,364,518,1405,61,81,94
4035:3207,1827,2714,774,1524,2403,2696,3506,17,518
4053:1511,94,736,2200,45,354,490,518,542,472
4064:302,554,861,101,289,1804,1424,1140,114,194
4067:17,58,861,289,402,1804,101,1424,2429,530
4068:2200,1152,65,327,1521,17,84,508,3304,94
4069:1023,289,554,861,2618,546,692,1102,101,495
4075:
4076:87178,25271,30861,76,698,225,347,1546,2063,17
4084:17,861,29,554,101,289,510,1804,4181,239
4091:17,302,402,508,94,29,354,495,690,1102
4098:32895,2252,276,37149,6456,14657,20861,2485,4864,9041
4103:58,302,84,518,8,650,654,29,62,76
4104:1023,654,8,302,542,616,58,76,61,101
4124:11255,5557,8733,7994,1867,2833,984,168,2103,3601
4132:17,94,787,302,999,483,29,61,490,542
4134:103843,84266,12084,111949,325,44239,34013,131,10884,30471
4138:70,1023,891,138,496,12133,1119,1382,94,109
4140:168,1326,984,719,1124,2337,2153,6097,463,8733
4149:
4158:760,168,5480,23285,574,2275,719,7180,297,463
4164:302,103,496,1023,356,3163,17,1126,29,472
4167:94,508,1606,787,131,518,496,3250,1126,1405
4171:13407,5112,11050,9019,9289,52926,8321,76,226,17
4177:736,616,17,496,518,486,542,654,873,931
4179:17,302,2030,239,495,508,1023,2626,58,616
4184:101,554,289,690,449,1550,495,1476,45,1804
4190:17,8,76,564,518,654,736,1126,3789,302
4209:1164,42075,54784,19715,88331,29969,32789,74525,3361,14500
4210:58,554,101,1804,66,690,530,17,15,4174
4211:108608,88132,91309,28789,43926,100732,4600
4213:302,289,861,999,194,94,354,84,162,1624
4223:
4237:564,302,61,518,1089,654,58,542,616,76
4242:58,289,32,76,101,1023,1804,17,61,518
4248:39946,2075,61489,25152,22269,13082,25889,86333,112958,86884
4249:168,12254,984,1326,2962,8860,5480,564,661,1147
4265:17,239,726,2868,837,302,29,12632,654,6
4269:29,508,616,86,17,449,356,1109,15,58
4273:1023,76,542,302,179,449,521,616,654,1126
4275:32,17,8,327,654,542,616,787,58,245
4277:17,58,554,29,162,289,518,1804,194,495
4281:17,861,32,2618,58,1424,61,66,690,302
4301:61,1023,302,787,1535,101,289,356,496,1126
4303:1578,430,616,17,58,518,654,568,15,302
4304:302,101,1023,554,861,4967,674,692,901,1476
4344:58,554,1511,289,861,101,1804,654,17,302
4353:787,1023,8,834,327,518,2200,58,65,84
4357:103,873,8,2200,17,888,1287,1987,65,245
4365:801,2103,168,9417,1740,3211,4792,7994,984,1326
4371:616,931,17,2583,8,32,61,508,571,1405
4372:94,8,15,58,70,84,302,542,289,616
4399:17,518,787,94,1023,138,358,15,495,1476
4400:15,58,554,289,1804,1578,1023,1344,302,17
4407:58,554,29,101,483,1804,2172,490,616,4181
4424:46978,14602,12222,83937,44885,76002,4609,11653,76166,14347
4426:4455,12906,50294,8764,95591,85105,35703,35303,42487,29047
4436:245,1023,1951,901,1126,7006,29,302,2583,4268
4453:4273,8069,8,33420,4755,12565,5398,8153,157,28577
4457:999,654,4967,103,327,559,9572,4422,245,15
4458:17,542,564,245,302,353,364,616,16536,1405
4466:17,84,289,554,1102,101,861,495,542,1476
4469:554,17,32,356,289,103,495,1424,2172,354
4482:58,861,1511,289,101,194,162,1804,490,4181
4507:84,5998,616,302,518,654,1102,58,101,564
4514:17,29,94,535,15,616,546,654,4025,8
4517:1102,58,302,616,289,650,138,354,29,518
4519:17,359,55480,1239,49928,18722,302,6,3329,15882
4522:4671,7622,311,26509,214,3522,8772,24673,21479,81
4530:58,101,861,289,1804,17,302,1109,15,61
4537:17,301,616,483,542,8,394,861,1405,62
4543:61,546,15,2139,17,8,616,1405,32,302
4562:94,17,1382,8,363,564,616,1023,15,32
4578:861,289,1804,554,17,101,8,29,591,190
4588:58,101,17,302,616,554,1804,518,564,73
4618:94,508,245,3093,3233,8,353,2233,4268,15
4633:35545,4755,21206,8977,81381,62686,69282,378,4542,931
4637:3926,8764,35703,35303,69653,103447,40992,106018,113715,21059
4640:32,94,29,861,301,508,1023,15,58,859
4641:189,12990,4825,6266,5624,2880,11725,1527,3107,5450
4642:101,554,289,1804,1102,616,508,654,15,61
4651:17,58,654,302,616,61,542,650,15,29
4665:1535,486,29,616,654,58,394,495,15,84
4666:4479
4682:17582,22920,698,2600,10937,3112,3847,7146,8226,76
4687:302,29,495,58,616,84,322,726,3234,1102
4692:1511,15,518,58,8,61,5117,65,542,654
4696:
4702:13617,902,518,698,5197,616,83972,8,17,29
4730:8,354,302,518,15,616,58,542,654,787
4736:48,1535,654,518,616,1187,1790,94,245,1023
4745:17,302,84,94,554,1535,289,101,1405,1804
4749:508,354,1790,94,1965,3250,15,1551,616,8
4751:12332,367,14841,57974,25910,8167,3126,3477,70,18912
4760:6387,40263,76,82361,31633,84,327,17,736,2848
4762:302,1549,542,17,58,616,1578,61,518,654
4767:12332,367,4575,11629,14841,25910,7482,226,70,26342
4774:114,483,495,58,138,1023,616,301,901,2172
4779:18056,302,813,29,8543,84,616,86,495,4497
4788:58,1102,101,554,302,616,654,518,861,239
4789:
4794:654,302,15,58,616,61,76,518,564,8
4796:8454,27291,10503,605,14403,120791,1127,21963,24811,1352
4797:32,1804,194,690,692,358,1102,1475,2200,61
4802:94,508,654,8,302,616,15,48,354,29
4816:17,4210,114,302,8,58,616,654,736,8232
4831:29,1476,58,654,616,84,495,3234,239,650
4834:518,58,4967,302,508,496,4697,1023,2233,1050
4852:542,616,1535,58,70,17,289,302,1086,15
4863:94,1382,518,17,8,6527,58,364,61,84
4870:17,616,861,239,302,58,29,654,837,2868
4875:654,29,45,430,58,239,1476,449,542,692
4889:302,1023,1102,901,358,1476,58,449,495,616
4894:4880,873,17,546,2583,616,698,542,787,8
4898:
4910:302,29,495,8,58,654,61,692,736,787
4919:194,17,162,616,61,554,15,58,654,518
4926:787,15,616,58,302,1109,61,542,209,84
4934:1352,10041,2880,76,1527,1712,3107,17,12990,13
4935:15,518,654,245,302,616,32,61,1410,486
4944:17,402,481,302,3789,8,58,70,76,1405
4946:17,58,84,70,131,289,354,616,654,787
4949:17,8,508,322,654,61,224,354,650,9354
4951:1205,1410,3643,3977,4991,5150,3618,70,2917,318
4956:29,58,17,616,4025,654,101,495,542,554
4961:616,564,8,17,61,81,364,650,787,32
4984:4826,25826,11108,1318,616,2665,236,205,302,29
4986:508,94,101,289,554,15,17,616,29,486
4991:
4992:1140,302,542,15,364,32,58,17,616,167
4998:17,58,302,1578,861,1550,84,518,650,542
5001:3323,17,302,518,650,1119,1196,1550,2185,58
5002:6503,8660,15921,9216,17,24608,8,302,409,53856
5006:596,17,302,616,508,518,654,6,363,1535
5007:5117,710,4268,1065,8,15,103,441,518,1405
5011:3548,115725,117347,698,20936,22533,520,3159,7180,18447
5015:5117,518,4268,15,17,302,58,61,94,65
5018:29,518,1476,616,495,654,58,364,542,564
5031:861,302,58,654,84,518,354,1424,591,1102
5039:10536,31492,1002,3506,16036,4421,441,1340,13,4194
5040:58,94,101,289,301,554,5117,15,674,1023
5047:32,1109,17,518,61,542,8,245,787,15
5048:17,785,6491,58,76,302,564,2988,8,61
5079:616,58,356,289,1140,101,285,1804,546,1424
5086:1023,500,32,17,546,70,76,616,654,354
5088:58,289,554,101,616,493,2469,650,17,302
5089:17,302,58,76,616,654,8,162,356,564
5090:508,17,70,94,176,542,1499,1126,1508,5567
5097:17,8,32,70,616,58,61,508,554,1050
5107:787,1471,17,518,8,15,542,45,2166,58
5108:17,5812,76,518,65,70,245,6916,8,81
5119:642,616,1196,302,654,3017,58,542,86,902
5120:302,866,17,58,542,508,654,76,15,61
5129:168,984,7711,5480,8860,760,12207,719,5738,135
5147:58,861,289,101,1804,29,554,8,542,654
5148:
5176:101,508,554,17,15,302,542,94,616,654
5180:17,70,616,58,302,654,1405,15,84,245
5188:4755,226,508,518,542,8,15,245,402,873
5202:
5207:518,17,616,32,61,65,119,1023,1744,1987
5208:101,554,289,861,1578,1804,2618,17,1832,3730
5214:17,518,1405,70,327,364,15,76,84,302
5217:32,17,15,302,616,245,518,654,96,103
5247:364,17,542,616,15,58,1196,302,518,654
5271:17,70,138,654,58,81,84,354,650,76
5276:47134,20744,37455,58142,20963,19929,32280,36752,73638,6
5279:302,17,58,546,7194,8,449,101,564,15
5288:518,3233,6793,654,58,616,302,289,15,650
5294:245,32,5117,508,873,1471,94,774,518,1987
5299:483,1140,194,690,2172,2831,58,1393,66,861
5300:114,17,787,616,901,302,58,8,364,542
5306:17,285,302,15,616,654,8,76,402,518
5307:
5309:48,1023,508,1050,496,1382,17,518,138,4187
5323:82586,17,93212,3855,31324,109592,64797,103121,15573,30471
5325:16073,62270,62979,71174,99721,89362,18325,70166,101403,105630
5329:4420,1119,17,496,7506,14370,6945,15242,245,354
5335:1102,8,302,518,654,58,616,70,1762,354
5358:873,17,8,58,931,84,302,518,787,736
5361:17,58,302,449,15,289,542,616,322,8
5364:624,41249,10305,7450,33595,9323,1501,18452,35283,21442
5378:354,94,554,508,162,66,289,1140,2166,61
5385:8,496,32,518,30,1762,4025,245,97,616
5387:17,554,861,101,1140,289,238,1804,3429,495
5397:289,101,554,29,616,449,495,564,76,542
5398:182,17,654,1444,58,518,542,554,402,616
5403:1140,29,394,449,490,194,1476,4181,654,1196
5425:32,554,1804,302,616,449,17,542,654,861
5433:29,654,58,224,692,76,84,616,8,61
5434:654,17,616,363,15,226,302,430,508,32
5435:1102,29,17,616,999,58,289,508,654,1476
5436:302,1102,29,8,654,354,495,546,301,518
5438:114,1102,901,1023,394,616,58,518,302,678
5449:564,17,76,81,302,15,29,58,138,486
5455:61,508,94,861,17,358,381,268,32,58
5456:364,17,518,8,542,616,58,84,302,15
5458:1205,827,3977,17,441,518,508,4421,103,245
5462:508,94,103,496,1126,8,58,61,518,2200
5472:780,5767,7211,226,731,1749,3423,16286,3498,262
5474:58,94,302,32,554,508,101,483,162,1804
5477:931,1023,378,1164,1539,1744,1790,2068,3704,4889
5478:1410,827,1205,17,4991,65,508,15,103,58
5479:2200,1405,1086,65,302,402,542,1987,17,32
5480:58,554,84,289,245,1023,495,616,66,542
5499:12471,1749,2616,140,17,217,7211,70,508,654
5500:90243,112645,90787,52778,111688,84530,99656,16211,49627,79221
5502:14035,7905,27705,17,17123,101,564,58,70,199
5512:616,654,302,58,101,211,554,289,4025,17
5527:1023,901,654,58,616,564,2185,8,542,302
5529:
5530:1511,1578,861,1140,194,483,1086,4181,1023,2172
5535:1023,94,179,1382,17,1126,1410,32,901,1405
5536:70,394,17,2121,76,226,508,616,654,13178
5542:1405,119,131,327,2200,616,1287,15,17,518
5551:302,616,1023,861,179,495,58,61,564,654
5562:508,944,58,17,616,302,15,84,61,542
5580:302,29,32,508,70,518,616,58,564,654
5584:12968,85057,94296,86115,87154,8820,114297,55964,44727,5816
5601:58,302,554,101,289,17,45,546,495,542
5611:94,1578,32,624,616,364,402,542,58,224
5632:302,17,162,94,1832,449,1535,4181,66,194
5640:1970,17,76,58,654,190,698,2139,302,422
5644:13341,2510,1131,1397,5975,10180,76,564,4671,603
5645:17,301,361,2139,285,654,736,1102,84,138
5656:787,94,1102,496,61,616,58,518,690,15
5666:236,1912,14750,7795,12253,5457,20045,8861,11210,4075
5683:574,1147,877,2153,1013,1740,1124,8860,719,14226
5691:
5696:999,508,5117,1382,15,17,1065,8,65,364
5702:162,289,101,554,1624,542,616,692,15,194
5707:3172,11725,1352,3107,1527,189,2880,30257,6601,1712
5717:9435,311,7622,1748,19378,8759,1076,12861,1189,17486
5718:17,302,654,48,1187,361,84,29,138,1102
5721:302,654,17,616,84,518,8,902,15,58
5722:490,999,1424,17,394,542,654,1023,1196,2185
5741:58,449,1476,616,650,94,546,901,239,8
5765:861,518,17,15,58,302,654,1424,7407,486
5766:6906,8226,45123,76,358,10600,42870,17,17839,1069
5780:17,32,861,94,194,363,301,1140,302,449
5784:58,554,289,101,354,17,302,616,542,73
5788:3591,74483,18709,41373,28577,1730,47847,719
5798:496,803,17,518,616,899,508,8,58,656
5803:29,101,1102,554,861,1804,138,289,999,103
5817:58,101,554,32,289,1023,1140,17,546,616
5822:15,8,17,1405,65,518,5567,302,327,486
5834:17,58,302,616,542,654,363,394,101,289
5858:14226,1740,168,1147,2370,984,2632,3709,14593,7711
5863:4671,14259,311,1547,8759,19378,21479,8,17,24673
5864:302,654,29,94,101,508,554,866,289,17
5865:76,81,347,3847,14237,32,103,2265,230,2291
5866:3599,226,81,731,472,1382,15255,103,131,168
5876:185,16514,245,24738,4268,1410,4487,65,774,1744
5884:58,654,554,101,289,690,194,1023,17,162
5890:302,17,654,692,58,322,495,564,1476,542
5891:
5892:
5894:138,17,76,654,8,29,84,226,302,564
5896:118550,43442,14817,6779,65127,119275,388,1287,77711,13584
5904:92712,10372,78504,91431,18435,37380,37462,9222,1546,57335
5905:17,84,302,616,518,654,1102,15,29,103
5922:1102,302,861,58,654,650,736,8,29,94
5923:616,508,94,518,17,58,61,542,15,654
5943:302,29,32,17,542,8,616,654,495,518
5947:10860,39828,41071,22192,20261,65522,17342,554,353,32709
5956:58,554,356,162,289,194,999,101,1624,4181
5964:58,302,356,1578,194,289,29,101,103,162
5978:4146,9843,70,6901,2857,6117,40,39269,78027,16658
5990:17,245,654,15,302,542,616,58,61,518
5994:15777,64804,63574,19135
6001:2370,11255,719,2833,2103,698,7994,168,984,574
6002:86,3017,4497,17,356,11406,1126,1405,508,8
6013:5956,18293,12236,12435,1878,3265,11234,23682,44423,15
6018:508,616,1382,1752,17,61,364,654,245,518
6020:18975,23230,5053,698,76,10048,11358,56900,24655,23622
6027:1405,58,76,101,1245,6,8,62,616,32
6031:58,21816,6,15,17,356,4268,28854,194,322
6062:81,70,245,496,564,698,931,1276,2139,6
6067:48,1187,17,15,496,901,1832,12133,4187,32
6073:29,2185,616,17,58,542,1511,62,289,518
6076:302,17,542,1196,58,1509,654,8,15,1403
6078:17567,15921,19871,1495,8,26312,17185,7397,10492,9289
6083:654,1752,2626,58,32,616,15,17,301,302
6093:29,654,239,361,650,48,58,495,736,8
6109:17,302,518,654,84,8,29,131,236,245
6110:1471,17,710,2139,441,65,76,245,58,6207
6118:29,2583,61,162,571,616,8,245,15,508
6128:554,101,289,861,495,650,84,354,1476,4174
6135:508,378,68038,5184,1991,17,245,354,542,787
6137:58,289,861,1023,1804,4174,302,356,394,1424
6139:1102,17,8,616,518,58,542,654,1119,787
6140:17,302,58,616,654,650,32,409,542,564
6145:13186,113497,29,17424,1119,9745,1202,18792,1405,33218
6146:
6155:94,65,131,32,1382,472,654,1065,1410,710
6161:32,17,394,1109,2447,363,518,2185,14964,245
6162:554,289,1804,2172,61,616,654,302,483,4174
6164:986,226,262,1749,70,140,1511,1535,302,542
6179:10981,603,7097,33228,533,18920,3243,11468,13971,5975
6186:402,101,554,1140,94,508,1804,654,17,542
6192:508,32,138,94,17,542,901,6,1126,1510
6202:564,17,542,1050,8,616,650,61,245,508
6205:17,302,654,546,58,616,254,518,15,29
6207:15,61,564,616,302,8,245,518,654,285
6210:1102,138,1187,301,48,1119,17,32,9077,61
6219:10041,4755,3107,11725,1527,7880,1206,1352,7859,2880
6228:58,554,1804,97,302,999,1424,508,542,15
6270:1126,1023,301,2980,4268,103,518,8,787,17
6271:654,58,495,616,2868,15,3,3234,394,239
6274:
6283:162,394,58,302,616,654,194,2185,542,285
6290:17,616,8,61,564,650,1196,15,101,289
6292:94,2548,2715,65,119,245,8,76,285,535
6298:394,3304,508,1152,2200,17,58,564,542,616
6301:17,554,101,1023,289,449,495,1804,616,4174
6312:
6331:731,780,226,3423,70,500,2616,5860,17,508
6336:94,931,1023,1126,7006,496,1382,17,901,3163
6338:1023,521,1102,138,546,3429,4048,616,1535,302
6345:518,245,616,58,554,1804,483,999,289,542
6351:1913,6387,22856,17,385,18892,57159,5443,40263,1023
6357:616,29,1102,61,301,690,692,1424,654,66
6371:32,29,97,1109,1476,4025,17,495,654,692
6391:
6392:15,17,616,542,564,302,787,3976,650,32
6395:4755,378,508,17,542,913,58,302,564,1352
6404:168,9783,1400,2833,661,984,8860,21031,15949,5480
6407:1527,4568,496,508,1352,138,873,899,1206,10071
6413:44,17,168,378,1326,1460,94,302,327,17917
6420:168,10267,7225,16188,8733,574,984,1326,1400,2153
6450:518,58,1102,289,1804,1762,999,616,29,114
6457:43008,7937,17,108055,70710,76,17005,3720,114321,766
6469:1023,17,302,521,654,76,380,1535,58,84
6475:302,29,101,554,289,17,1476,73,1804,61
6520:70,61,508,2139,7006,354,1126,1140,1535,27094
6536:5195,32347,6960,16350,16463,13700,71688,7195,14906,102094
6543:29,2185,616,654,17,58,45,15,518,542
6555:58,554,94,901,495,654,616,1023,8,15
6565:27071,37522,22006,8439,302,654,1550,138,162,78244
6568:465,840,2548,197,3196,81,5627,245,327,3307
6569:
6587:1822,861,6511,19233,5343,21929,30301,151,8964,50153
6593:17,32,29,1140,510,58,495,616,1109,901
6594:1187,48,17,1023,1119,15,616,1535,496,1913
6597:616,542,15,564,654,787,1535,61,650,58
6600:17,81,138,226,518,5767,70,32,508,999
6601:17,76,302,654,58,238,542,1344,70,94
6602:30436,35715,10500,92165,533,65559,28122,103717,20390,95914
6603:12332,37042,12734,4575,17527,8167,25910,70,2318,367
6641:58,101,114,1804,17,182,289,4967,15,616
6642:58,101,289,302,616,1804,8,29,654,15
6655:546,17,302,518,15,58,1995,8,542,616
6658:17,616,302,654,15,32,363,542,1405,6
6671:3536,38470,3715,1830,4794,16874,68743,15553,25880,25960
6676:17,58,616,518,654,8,84,302,787,285
6682:84,15,1023,8,58,616,1762,554,101,518
6694:6432,36868,4386,27741,31969,26085,2816,121221,7048,55305
6698:
6723:2153,168,7235,9783,2632,3709,14593,7180,984,1124
6724:17,58,76,103,226,245,364,616,1405,1535
6725:302,1476,17,58,654,616,285,495,564,76
6728:58,101,289,32,364,1804,616,999,2469,1511
6735:58,17,1023,554,289,97,1344,94,1804,354
6736:61,238,354,10075,542,17,2708,8861,12253,14750
6737:616,931,17,58,61,518,654,245,364,564
6749:574,1400,168,2103,661,9265,7994,8860,135,29962
6755:1102,17,302,654,1762,8,518,58,616,902
6773:101,508,616,301,554,1762,1119,518,449,1382
6792:861,654,302,58,17,101,518,8,591,15
6793:1102,508,29,654,692,2166,58,616,470,245
6843:58,496,554,4697,1023,8,289,1187,1804,3233
6851:10041,94,1382,1208,3107,678,3250,17,378,931
6881:6491,785,18239,17,11671,76,47043,6127,8,29
6883:94,616,508,17,654,58,302,518,15,224
6886:58,32,285,554,289,322,301,356,402,449
6889:518,245,302,1119,58,84,654,3216,8,61
6894:5152,6922,112582
6895:546,254,866,654,1649,13083,8218,2139,7194,58
6898:32,654,616,17,302,15,542,2024,58,364
6903:17,1913,302,654,58,650,354,358,254,518
6932:17,58,650,15,29,654,542,616,224,564
6933:654,6,17,616,76,238,245,363,364,542
6935:111979,56570,60549,104512,97616,114998,39786,17520,25523,36213
6939:58,508,554,138,301,656,1804,17,449,616
6948:64933,14610,102171,100224,769,56195,64230,4858,31819,4589
6950:
6958:957,2528,866,16676,70,4326,8,650,302,17
6960:1023,17,834,616,508,518,1551,8,15,65
6966:3770,25398,103304,42150,9462,12294,65569,28709,8258,30800
6977:301,473,542,17,57635,58,654,9902,302,616
6982:2354,26437,4093,10692,17,76,1651,6901,361,12093
6983:
6984:13644,931,17,511,542,571,654,891,1825,2302
6992:1827,2403,2714,970,3207,3506,1524,245,441,1744
7005:1023,873,7006,901,1126,179,378,616,58,61
7019:1187,245,17,48,518,496,861,1119,2162,472
7027:
7034:58,554,289,101,861,5117,17,302,542,8
7035:616,15,58,650,61,302,542,654,32,76
7036:17,654,8,58,1535,302,70,354,616,84
7044:496,1187,48,239,787,8,84,616,654,32
7053:1023,3789,1126,76,176,179,2153,9080,508,5470
